product_code;product_name;in_stock_balance
12328;ДСТУ 8938:2019 245х30 ст45 7304398390;4
12330;ДСТУ 8938:2019 273х 8 ст20 7304398390;0
12332;ДСТУ 8938:2019 273х40 ст45 7304398390;2
12334;ДСТУ 8938:2019 273х50 ст20 7304398390;1
12336;ДСТУ 8938:2019 27х 2.5 ст20 7304398290;0
12338;ДСТУ 8938:2019 299х60 ст20 7304398390;1
12341;ДСТУ 8938:2019 325х30 ст20 7304398390;0
12343;ДСТУ 8938:2019 325х50 ст20 7304398390;0
12345;ДСТУ 8938:2019 351х60 ст20 7304398390;0
12347;ДСТУ 8938:2019 377х35 ст20 7304398390;2
12349;ДСТУ 8938:2019 377х50 ст20 7304398390;0
12353;ДСТУ 8938:2019 406х16 ст20 7304398390;2
12355;ДСТУ 8938:2019 426х18 ст20 7304398890;2
12363;ДСТУ 8938:2019 530х25 ст20 7304398890;0
12365;ДСТУ 8938:2019 63х16 ст20 7304398290;0
12367;ДСТУ 8938:2019 70х16 ст20 7304398290;0
12369;ДСТУ 8938:2019 73х16 ст45 7304398290;1
12371;ДСТУ 8938:2019 76х 6 ст20 7304398290;0
12375;ДСТУ 8938:2019 80х 5 ст20 7304398290;0
12377;ДСТУ 8938:2019 83х10 ст20 7304398290;0
12379;ДСТУ 8938:2019 83х24 ст20 7304398290;0
12381;ДСТУ 8938:2019 89х 8 ст20 7304398290;0
12383;ДСТУ 8938:2019 89х10 ст45 7304398290;0
12385;ДСТУ 8938:2019 95х 6 ст20 7304398290;0
12387;ДСТУ 8938:2019 95х22 ст45 7304398290;0
12389;ДСТУ 8939:2019 102х 5 ст20 7304318090;13
12395;ДСТУ 8939:2019 102х16 ст45 7304318090;0
12398;ДСТУ 8939:2019 102х22 ст20 7304318090;3
12400;ДСТУ 8939:2019 102х28 ст45 7304318090;0
12405;ДСТУ 8939:2019 108х25 ст20 7304318090;1
12407;ДСТУ 8939:2019 108х28 ст20 7304318090;3
12409;ДСТУ 8939:2019 108х30 ст45 7304318090;5
12411;ДСТУ 8939:2019 114х16 ст20 7304318090;0
12413;ДСТУ 8939:2019 114х28 ст20 7304318090;1
12416;ДСТУ 8939:2019 121х 8 ст20 7304318090;1
12418;ДСТУ 8939:2019 121х14 ст45 7304318090;0
12422;ДСТУ 8939:2019 127х16 ст45 7304318090;2
12424;ДСТУ 8939:2019 127х22 ст20 7304318090;0
12427;ДСТУ 8939:2019 127х28 ст20 7304318090;1
12429;ДСТУ 8939:2019 133х 5 ст20 7304318090;0
12431;ДСТУ 8939:2019 133х10 ст20 7304318090;0
12433;ДСТУ 8939:2019 133х18 ст20 7304318090;0
12435;ДСТУ 8939:2019 133х25 ст20 7304318090;4
12439;ДСТУ 8939:2019 152х 6 ст20 7304318090;0
12445;ДСТУ 8939:2019 152х32 ст20 7304318090;0
12447;ДСТУ 8939:2019 159х12 ст20 7304318090;0
12449;ДСТУ 8939:2019 159х25 ст20 7304318090;4
12451;ДСТУ 8939:2019 159х40 ст20 7304318090;0
12453;ДСТУ 8939:2019 168х16 ст20 7304318090;0
12456;ДСТУ 8939:2019 168х20 ст45 7304318090;1
12458;ДСТУ 8939:2019 180х 8 ст20 7304318090;0
12460;ДСТУ 8939:2019 180х18 ст45 7304318090;0
12462;ДСТУ 8939:2019 180х36 ст20 7304318090;4
12464;ДСТУ 8939:2019 180х45 ст45 7304318090;1
12467;ДСТУ 8939:2019 194х30 ст20 7304318090;0
12469;ДСТУ 8939:2019 203х16 ст20 7304318090;1
12471;ДСТУ 8939:2019 203х35 ст45 7304318090;2
12473;ДСТУ 8939:2019 203х40 ст20 7304318090;2
12475;ДСТУ 8939:2019 203х50 ст20 7304318090;0
12477;ДСТУ 8939:2019 203х60 ст45 7304318090;0
12479;ДСТУ 8939:2019 219х 7 ст20 7304318090;4
12481;ДСТУ 8939:2019 219х10 ст20 7304318090;0
12483;ДСТУ 8939:2019 219х36 ст45 7304318090;2
12485;ДСТУ 8939:2019 219х40 ст45 7304318090;1
12487;ДСТУ 8939:2019 219х45 ст45 7304318090;6
12489;ДСТУ 8939:2019 219х50 ст45 7304318090;3
12491;ДСТУ 8939:2019 219х60 ст45 7304318090;5
12493;ДСТУ 8939:2019 219х70 ст45 7304318090;2
12495;ДСТУ 8939:2019 245х20 ст20 7304318090;1
12497;ДСТУ 8939:2019 245х35 ст20 7304318090;0
12499;ДСТУ 8939:2019 245х40 ст20 7304318090;5
12501;ДСТУ 8939:2019 245х55 ст20 7304318090;4
12503;ДСТУ 8939:2019 245х60 ст20 7304318090;1
12505;ДСТУ 8939:2019 273х16 ст20 7304318090;1
12507;ДСТУ 8939:2019 273х25 ст20 7304318090;2
12509;ДСТУ 8939:2019 273х40 ст20 7304318090;3
12511;ДСТУ 8939:2019 273х42 ст20 7304318090;0
12513;ДСТУ 8939:2019 273х45 ст45 7304318090;3
12515;ДСТУ 8939:2019 273х50 ст45 7304318090;2
12517;ДСТУ 8939:2019 28х 3 ст20 7304318090;6
12519;ДСТУ 8939:2019 299х 8 ст20 7304318090;0
12521;ДСТУ 8939:2019 299х25 ст20 7304318090;0
12523;ДСТУ 8939:2019 299х30 ст20 7304318090;0
12525;ДСТУ 8939:2019 299х36 ст20 7304318090;1
12527;ДСТУ 8939:2019 299х45 ст45 7304318090;0
12529;ДСТУ 8939:2019 325х 8 ст20 7304318090;1
12531;ДСТУ 8939:2019 325х16 ст20 7304318090;0
12533;ДСТУ 8939:2019 325х25 ст20 7304318090;0
12535;ДСТУ 8939:2019 325х35 ст20 7304318090;0
12537;ДСТУ 8939:2019 325х70 ст20 7304318090;0
12542;ДСТУ 8939:2019 34х 8 ст20 7304318090;2
12544;ДСТУ 8939:2019 351х16 ст20 7304318090;3
12546;ДСТУ 8939:2019 351х40 ст20 7304318090;0
12548;ДСТУ 8939:2019 351х50 ст20 7304318090;6
12550;ДСТУ 8939:2019 351х60 ст45 7304318090;0
12552;ДСТУ 8939:2019 351х70 ст45 7304318090;3
12554;ДСТУ 8939:2019 377х30 ст20 7304318090;0
12556;ДСТУ 8939:2019 377х60 ст20 7304318090;8
12558;ДСТУ 8939:2019 38х10 ст20 7304318090;1
12560;ДСТУ 8939:2019 40х 6 ст20 7304318090;0
12562;ДСТУ 8939:2019 426х20 ст20 7304318090;0
12564;ДСТУ 8939:2019 426х60 ст20 7304318090;7
12566;ДСТУ 8939:2019 426х70 ст45 7304318090;3
12570;ДСТУ 8939:2019 48х 6 ст20 7304318090;2
12572;ДСТУ 8939:2019 50х12 ст20 7304318090;1
12574;ДСТУ 8939:2019 57х 3.5 ст20 7304318090;0
12576;ДСТУ 8939:2019 57х 5 ст20 7304318090;1
12578;ДСТУ 8939:2019 57х 8 ст20 7304318090;0
12581;ДСТУ 8939:2019 60х 5 ст20 7304318090;0
12583;ДСТУ 8939:2019 60х 8 ст20 7304318090;0
12589;ДСТУ 8939:2019 63х 5 ст20 7304318090;2
12591;ДСТУ 8939:2019 63х14 ст45 7304318090;0
12593;ДСТУ 8939:2019 65х 8 ст20 7304318090;0
12595;ДСТУ 8939:2019 65х12 ст20 7304318090;0
12597;ДСТУ 8939:2019 68х14 ст20 7304318090;1
12599;ДСТУ 8939:2019 70х 6 ст20 7304318090;2
12601;ДСТУ 8939:2019 70х16 ст20 7304318090;0
12603;ДСТУ 8939:2019 73х 5 ст20 7304318090;1
12605;ДСТУ 8939:2019 76х 5 ст20 7304318090;0
12607;ДСТУ 8939:2019 76х10 ст20 7304318090;3
12610;ДСТУ 8939:2019 76х20 ст20 7304318090;0
12612;ДСТУ 8939:2019 83х 6 ст20 7304318090;0
12614;ДСТУ 8939:2019 83х18 ст45 7304318090;0
12616;ДСТУ 8939:2019 89х 8 ст45 7304318090;0
12619;ДСТУ 8939:2019 89х25 ст20 7304318090;0
12623;ДСТУ 8939:2019 95х12 ст20 7304318090;0
12625;ДСТУ 8939:2019 95х16 ст20 7304318090;0
12631;Труба електрозварна 720х12 S235JR 7305310090;1
12708;ГОСТ 8732 194х40 ст20 7304193090;26
12772;Труба проф. 120х80х10 ст17Г1С 7304900000;0
12853;ГОСТ 8732 168х15 ст45 вним( 166х15!!  );0
12879;ДСТУ 8938:2019 50х 5 ст20 7304398290;0
12906;ДСТУ 8939:2019 45х 6 ст20 7304318090;22
12934;Труба електрозварна 630х10 3сп 7305310090;2
12938;Шпилька М20 L-360мм;32
12940;ДСТУ 8938:2019 159х14 ст20 7304398290;2
12942;Бензін А-95 Mustang;0
12949;ГОСТ 8732 159х10 ст20 7304398290;9
12954;ДСТУ 8938:2019 219х30 ст20 7304398390;3
12958;ДСТУ 8938:2019 377х75 ст20 7304398390;4
12961;ДСТУ 8938:2019 180х 6 стQ345B 7304398390;1
12964;ДСТУ 8938:2019 152х20 ст45 7304398290;0
12968;ДСТУ 8938:2019 127х 5 стQ345B 7304398290;0
12975;ДСТУ 8938:2019 530х14 ст20 7304398890;1
12978;ДСТУ 8938:2019 152х 8 стQ345B 7304398290;5
12981;ГОСТ 8734 80х 6 ст20 7304318090;0
12988;Труби  безшовні гарячодеформовані 54х 4 ст10 7304399290;0
12990;ДСТУ 8938:2019 299х 8 ст20 7304398390;11
12993;ДСТУ 8938:2019 245х50 ст20 7304398390;6
12997;Труба проф. 80х80х 6 стQ345B 7304900000;4
13000;ДСТУ 8938:2019 168х40 ст20 7304398290;5
13002;ДСТУ 8938:2019 273х18 ст20 7304398390;5
13004;Елемент фільтруючий 8NF01P25BBP01;1
13006;Манометер BVR14P01;2
13009;Колодка 3 гнізда з заземленням;2
13011;Силовий роз'єм гніздо стаціон.4*16;1
13014;Шпилька;20
13017;Труба проф. 100х100х 6 стQ345B 7304900000;14
13027;ДСТУ 8939:2019 27х 3.2 ст20 7304318090;18
13029;Цанга зажимна;5
13034;ДСТУ 8938:2019 273х60 ст20 7304398390;7
13047;ДСТУ 8939:2019 45х 8 ст20 7304318090;6
13049;ДСТУ 8939:2019 20х 5 ст20 7304318090;1
13051;ДСТУ 8939:2019 60х 4 ст20 7304318090;0
13053;ДСТУ 8939:2019 20х 3 ст20 7304318090;2
13055;ДСТУ 8939:2019 83х 4 ст20 7304318090;7
13068;Регулятор обортів ел/двигуна тип FR-D740-050SC-EC;1
13070;Болт М12 d 13;12
13072;Вал вхідний;2
13074;Кришка напівмуфти;2
13077;"Втулка зубчаста m=2,5;z=30";2
13079;"Втулка зубчаста m=3;z=30 коніч.отв.";2
13083;Стулья ISO Black V-4;12
13085;УНО+ШАФА Р10;1
13087;ШТАНЫ УТЕПЛЕННЫЕ;16
13089;Шкаф гардер.;2
13091;СТУЛдля поситит.SYLWIA(BOX-4) ZT-24;20
13093;Туалет надворн.(база Новом.);2
13095;Монитор SamsyngS22T390H;1
13097;Микрометр труб.цифровой МТЦ 025мм;1
13099;Образец станд.СО-3;1
13101;КАСКА ЗАЩИТНАЯ;27
13103;Микроволновая печь LG;1
13105;ОГНЕТУШИТЕЛЬ ВВК-1,4на подст.;2
13107;РОЛЕТЫ лайт 210х170ткан.ситц.беж;5
13109;Окуляри мод. V 6100;20
13111;Огнетушитель ВВК-2 с подставкой;2
13113;Тумба мобільна;2
13115;Черевики  утепл. FIRWIN;25
13117;Подставка под болты кас.верт.валков стана  УПС;1
13119;"ЛЕСТНИЦА ""Трембита""";1
13121;Точка доступа UniFi UAP AC;2
13123;НАБОР ОТВЕРТОК ДИЭЛЕКТР STAYER/6шт;1
13125;Черевики шкіряні утеплені FIRWIN;24
13127;Аппарат сварочный ТЕСЛА ММА-253;1
13129;Вогнегасник ВП-5;1
13131;Стол офисн.Рortable(оф.маркетинг);4
13133;Домкрат бутылочный типа (20,0т Haklift);2
13135;Термінал Ericson 320;1
13137;Шлифмашинка угловаяDnipro-MGL-125S;2
13139;Стол офисн.углов.Рortable (оф.маркетинг);4
13141;КОШМА 2х1,5 (пожарн. покрывало);3
13143;Тел.моб.-1600;1
13145;Стол офисн.углов.Zigzag1(оф.маркетинг);2
13147;Бензокоса Foresta FC-43;2
13149;ОГНЕТУШИТЕЛЬ ВВК-3,5;1
13151;Телефон Ай Пi Grandstream GXP1610;10
13153;Шина195/65R15 (дляФордКоннект);4
13155;Устройство скрепляющее;1
13157;Трансформатор тока;2
13159;Точка доступа UbilquitiUniFi ACMesh ProAp -2шт;1
13161;Кондиционер GREE GWH(офис);3
13163;ЛЕСТНИЦА дах. LWS;1
13165;СТУЛдля поситит.SYLWIA ARM(BOX-4) ZT-24;8
13167;ШТАНГЕНЦИРКУЛЬ ШЦ-300 ММ;1
13169;Аппарат для нагрева/охлаждения водыНОТFROST400AS;1
13171;Штангенциркуль ШЦ-11-250-0,05;4
13173;Штангенциркуль ШЦ-!!-250 0,05;1
13175;Шафа навісна;2
13177;Вешалка для одежды Venezia alu;1
13179;КУВАЛДА С РУЧКОЙ 2 КГ;1
13181;Сварочный аппарат IGBT Dnipro-V SAB-258N;1
13183;Тумба відкрита (2шт);2
13185;ПЛАЩ ПВХ;6
13187;Монитор LG 22MP48A- P;1
13189;СТОЛ для перегов. криволин.углов.1100х1150х750Н;2
13191;МФУ НР LJ Pro M130a;3
13193;НАБОР ДЛЯ  РЕЗЬБЫ ТОРЕХ;1
13195;КУВАЛДА С РУЧКОЙ 4 КГ;1
13197;Люнет;4
13199;Тиски слесарние 200мм;1
13201;Кондиционер GREE GWH12AAВ;2
13203;"Брюки утеплені ""ФОРМАН ФЛІС""";4
13205;Монитор 23,5 Samsyng Сurved C24F390F;1
13207;КУРТКА УТЕПЛЕННАЯ ЗИМА;17
13209;Клавиатура игровая TrastGХT;1
13211;Контейнер для ТПВ 0,75мкуб;2
13213;Дозатор рідкого мила автоматичний SDA 500;2
13215;Урна для сміття 47л S-LINE;2
13217;Сушилка автом.для рук;2
13219;СВЕТИЛЬНИК LDW013 наст.;1
13221;ПОЛУКОМБЕНЗОН УТЕПЛЕННЫЙ;14
13223;Шкаф хозяйственный ШМХ-400/2;1
13225;Шафа для документів;2
13227;СТОЛ для сортировки труб;1
13229;Комплект бездрот.НР клавіатура і миша300;1
13231;Тумба 700х320х750;2
13233;Стелаж мет.фарб с полками дсп;1
13235;Тумба мобільна (4шт);4
13237;Кондиционер GREE GWH24AAD;1
13239;Огнетушитель ВВ-2;9
13241;Электр.распред.ящик(контораАНД);1
13243;Монитор23,5 SamsungS24F350F;3
13245;"Кресло ""Тема""";1
13247;Ведро с педалью 10л FPP BUTTERFLY;3
13249;Микрометр трубный МТ-25(типJ);1
13251;Насос для откачки води;1
13253;Стіл оф. однотумбовий кутовий;6
13255;Стелаж метал.Титан;2
13257;Огнетушитель ВП-5;1
13259;ШКАФ  Ш-2а;2
13261;Рукавички гумові діалектричні клас 0, категор.RCB;8
13263;Тумба мобильная ТМ-2 (оф.маркетинг);1
13265;Жалюзи вертикальние;1
13267;КУРТКА УТЕПЛ МЕТЕЛЬ;2
13269;Печь микроволновая WHIRLPOOL MWF 421SL(25л/гриль/э;1
13271;КЛЮЧ ГАЕЧНЫЙ 41*46;2
13273;ИБП Powercom BNT-1000AP USB (безперебойник);1
13275;СТУЛ ПОЛО40/АМФ5РОЗАННА-17;1
13277;ПЕЧЬ ПЭТ-4 22В;3
13279;ТПП-2В 120 (ДГКУ);1
13281;Монитор Samsyng S22T390Н;2
13283;электроводонагр.ATLANTIK Steatite VM100;1
13285;Бурки жіночі;2
13287;СТОЛ 2040х600х750(сторожка);1
13289;Шафа для одягу;3
13291;Стелаж для хранения ГП;1
13293;ОГНЕТУШИТЕЛЬ ВВК-3,5 с подстав.и растр.;4
13295;Стіл для прийому їжі;1
13297;Стілець Квест хром (9шт);1
13299;НАБОР КЛЮЧЕЙ 8-24;2
13301;Ноутбук АSUS Х515JA-BR107;1
13303;Краскораспылитель Компас;1
13305;КЛЮЧ ГАЕЧНЫЙ 32*36;2
13307;Щит силовой электр.(анд);1
13309;Принтер;1
13311;Устройство скрепляющее М4С;3
13313;Мойка с нерж.стали Universal;1
13315;Шафа для документів (2шт);2
13317;СТОЛ пис.1400х700х750;2
13319;Комплект Dell КМ636 клавіатура з мишкой;2
13321;Стол однотумбовый(1360х600)(4 шт);1
13323;Кондиционер GREE GWH12ААВ;1
13325;Секция кухонная (нижняя);1
13327;ШКАФ офисный;2
13329;УГЛОМЕР ТОРЕХ30С343 350х210;1
13331;МОЛОТОК С РУЧКОЙ 800Г;2
13333;Тел.моб.-2610;1
13335;СТОЛ;3
13337;Чайник электр.FHILIPS HD931/93;1
13339;СТОЛ,КОНТЕЙНЕР;1
13341;Коммутатор НРJ9663А;1
13343;Аппарат NOKIA 107;1
13345;ОГНЕТУШИТЕЛЬ ВП-6;1
13347;Холодильник ZanussiZRT2710WA;1
13349;Диван Бона;1
13351;МОНИТОР SAMSUNG S22F350F;1
13353;Штангенциркуль ШЦ-11 0-250 0,5;1
13355;ПРИНТЕР Куосеra FS-2000D;1
13357;ШТАНГА ОПЕРАТИВНАЯ(ШО-15);1
13359;Холодильник Elektrolux ERT150 1FOW3;1
13361;Кресло МустангМеханизмАніфікс хромНеаполь;1
13363;Источник бесп. питания Mustek Power Must1000;1
13365;Светильник светод.СЭС8-125;2
13367;Видеопанель SOLO;1
13369;МИКРОМЕТР МТЦ0-25;1
13371;"Напівкомбінезон утеплений ""Зима""";2
13373;Тумба мобил.(оф.маркет)- (9шт);1
13375;Перегородка на стол(оф.маркет)-(4шт);1
13377;Плита индукционная HAUSMARK IC-YLO4D;1
13379;Котел електр.ТеnkoСПКЕ10,2 380;1
13381;НАБОР СВЕРЕЛ Д 4-12;1
13383;Прожектор;1
13385;Конвектор Термия ОС;1
13387;ШТАНГЕНЦИРКУЛЬ ШЦ-150;1
13389;Мотокоса ИЖ;1
13391;Многоф.устр-воFS-1025MFP Куосера;1
13393;СТОЛ С-10;1
13395;Перегородка на стіл (8шт);1
13397;Насос ручной для масла ротор.;1
13399;Зарядноеустройство МахinterPlus 30вт;1
13401;Стіл оф. однотумбовий;8
13403;Смартфон Samsyng Galaxy M31red;1
13405;Монитор 24 Samsung S24R350F;1
13407;КЛЮЧ ГАЕЧНЫЙ 36*41;1
13409;Тумба Т1 (оф.маркетинг);1
13411;Колесо дорожное мерное;1
13413;Системный блок АRTLINE BisinessB37;1
13415;Мобильный телефон Nokia 105( TA-1034) DS;1
13417;КАЛЬКУЛЯТОР CITIZEN SDC-888Т;1
13419;Шкаф для одежды комбин.;1
13421;ПланшетSamsyng Galaxe Tab A7LTE Grey;1
13423;Стелаж-карман;2
13425;Термоплаза ТР325 с терморегулятором;1
13427;Коммутатор D-link DGS-1210-10;2
13429;Стелажи для документов (оф.маркетинг);1
13431;ТОПОР хоз.кованный0,75кг с ручкой;2
13433;Монитор ASUS VC239HE;1
13435;Станок сверл.FDB MaschinenDrilling13/50;1
13437;СТОЛЫ АМФ ST-82вишня(Тех.отд));2
13439;Лестница KRAUSE Tribilo 3[11;1
13441;ТОЧИЛО ИЖ1150;1
13443;Вешалкадля одежды.Venezia blac;1
13445;СТОЛ под компьютер;1
13447;Печь микрохв.CANDY CMW207OM;1
13449;Тумба 800х350х750;1
13451;УГЛОВОЕ РЕШЕНИЕ УР-1;1
13453;Монитор 23,8Dell p2418D;1
13455;Тел.моб-160;1
13457;ЭЛЕКТРОШЛИФМАШИНКА DWT 230TT;1
13459;Чайник пластиковый BRAUN WK3100 BK;1
13461;Штангенциркуль цифр.высокоч.ШЦЦ1-150;1
13463;Комплект бездрот.НР клав.і миша300;1
13465;Анимометр М-95МЦ;1
13467;КУВАЛДА С РУЧКОЙ 6 кг;1
13469;ШКАФ купе Н-700мм;1
13471;ШКАФдля одежный ШО-400/2уп;2
13473;Щит пожарний;1
13475;ШТАМП W22.5/PG16;1
13477;Топор пожарний;1
13479;Пылесос промышленный (ППУ 1,5 Wix);1
13481;Поверхность электрич.PYRAMIDA CFEA640B;1
13483;УГЛ. шлифмаш9555NB:710Вт,125мм;1
13485;ПЛОСКОГУБЦЫ ДИЭЛЕКТР,STAYER 180мм;1
13487;МИКРОМЕТР труб.цифр.Микротех МТЦ-50;1
13489;ШКАФдля одежды двойной;1
13491;Огнетушитель ВП-2;2
13493;Планшет SamsyngGalaxyTab A T510 10.1 WiFi2\32;1
13495;Доска сух-магн.в алюм. рамке с принадл.;1
13497;Радиотерминал GSM Sprit Universal;2
13499;Стабилизатор AVR;1
13501;Клавиатура Microsoft WirelessDesktor850;1
13503;Шкаф гардеробный;1
13505;Насос ручной 16/л/хв;1
13507;"Знак ""Звонить 101""";1
13509;Кухня;1
13511;Костюм  ПВХ + нейлон;1
13513;Тумба (оф.маркетинг);1
13515;Плащ влагост.NICK.ПВХ;1
13517;Кресло МустангМеханизм Аніфікс хром неаполь;1
13519;ПРИНТЕР Куосеrа FS-1120D;1
13521;"Машинко пиш. ""Листвица""";1
13523;Монитор 23.8 DELL P2418D(210-AMRS);1
13525;СТОЛ С-4;1
13527;Образец станд.СО-1;1
13529;Мобильный телефон Nokia 106 DS TA 1114;1
13531;Комплект Dell КМ717 клавіатура з мишкой;1
13533;Полка 8289;1
13535;СЧЕТЧИК ТРЕХФАЗНЫЙ НИК2303 АРК1;1
13537;КОНТЕЙНЕР для кислородного балона;1
13539;Тумба під МФУ;1
13541;Печь микроволновая Samsyng(2шт);1
13543;КоммутаторD-Link DGS-1100-OBR;1
13545;Лом;1
13547;Туалет надворн. (уч.№5);1
13549;Стелаж (оф. маркетинг);1
13551;Пожарная автоматика;1
13553;GREEN CAPLE 950 (упс);1
13555;Шкаф мет.под электр3-х фазн.счетчик;1
13557;КРЕСЛОПРЕСТИЖ М ЛЮКС;1
13559;ДСТУ 8938:2019 168х 5 ст20 7304398290;2
13561;ДСТУ 8938:2019 273х10 ст20 7304398390;6
13566;Вал вертикальний Блок 2 (клеть 4) УПС 10.520-4-04;2
13568;ДСТУ 8938:2019 299х45 ст20 7304398390;16
13572;ГОСТ 8732 159х14 ст20 7304398290;14
13575;ДСТУ 8938:2019 133х32 ст20 7304398290;3
13577;ДСТУ 8939:2019 85х 4 ст20 7304398290;0
13580;ДСТУ 8939:2019 85х 6 ст20 7304398290;1
13583;ДСТУ 8938:2019 146х22 ст20 7304398290;1
13585;ДСТУ 8938:2019 168х20 ст35 7304398290;4
13592;Кепка К5 саржа, грета;1
13605;ДСТУ 8938:2019 121х14 ст45 7304398290;3
13607;Роз'єм 32/500 2-х полюсний;20
13610;Вилка кутова з/з штепсельна, біла;5
13612;Провід ПВ-3 нгд 10;11
13625;Втулка ф76мм;2
13627;Лист 20;0
13629;ДСТУ 8939:2019 51х 4 ст20 7304318090;0
13631;ДСТУ 8939:2019 73х 4 ст20 7304318090;3
13635;фотобарабан;2
13651;ДСТУ 8938:2019 351х60 ст45 7304398390;5
13653;ДСТУ 8938:2019 426х36 ст45 7304398890;5
13655;ДСТУ 8938:2019 299х40 ст45 7304398390;3
13657;ДСТУ 8938:2019 219х36 ст45 7304398390;5
13660;ДСТУ 8938:2019 273х36 ст45 7304398390;6
13705;ДСТУ 8938:2019 133х20 ст20 7304398290;3
13709;WG-12S2410 КонвертерDC-DC CONVERTER RCNUN 12V-24V 240W12V 10A;1
13711;ДСТУ 8938:2019 426х32 ст20 7304398890;5
13713;ДСТУ 8938:2019 299х60 ст45 7304398390;5
13715;ДСТУ 8938:2019 351х20 ст20 7304398390;3
13719;Труба проф. 200х80х 6 стQ345B 7304900000;2
13722;ДСТУ 8939:2019 530х70 ст45 7304318090;7
13726;Труба проф. 200х200х12 ст09Г2С 7304900000;14
13728;ДСТУ 8938:2019 219х22 ст20 7304398390;3
13730;ГОСТ 8732 146х 8 ст20 7304398290;22
13733;ДСТУ 8938:2019 48.3х 4.5 ст20 7304398290;2
13737;Командоконтролер ККТ 61;1
13739;ДСТУ 8938:2019 95х10 ст20 7304398290;9
13741;ДСТУ 8938:2019 168х28 ст20 7304398290;5
13747;ДСТУ 8938:2019 351х55 ст20 7304398390;5
13749;ДСТУ 8938:2019 245х12 ст20 7304398390;7
13754;Куртка робоча демісезонна Insight Holden;3
13756;Напівкомбінезон робочий демісезонний Insight Holden;2
13760;ДСТУ 8938:2019 70х 4 ст20 7304398290;6
13763;ГОСТ 8732 219х10 ст20 7304193090;55
13766;Труба проф. 200х150х10 стQ345B 7304900000;9
13769;ДСТУ 8938:2019 121х30 ст20 7304398290;3
13774;Поршнева 43;1
13777;Редуктор;1
13782;Карбюратор;2
13784;ДСТУ 8938:2019 114х18 ст20 7304398290;6
13786;ДСТУ 8938:2019 102х18 ст20 7304398290;0
13788;ДСТУ 8938:2019 133х25 ст35 7304398290;5
13791;ГОСТ 8732 159х 4.5 ст20 7304398290;8
13796;ДСТУ 8939:2019 28х 4 ст20 7304318090;6
13799;GB/T 8162:2018 80х 8 ст20 7304318090;17
13804;GB/T 8162:2018 89х10 ст20 7304318090;3
13807;GB/T 8162:2018 28х 4 ст20 7304318090;5
13812;GB/T 8162:2018 76х 6 ст20 7304318090;15
13817;ДСТУ 8938:2019 168х24 ст20 7304398290;5
13819;ДСТУ 8938:2019 146х25 ст20 7304398290;5
13823;GB/T 8162:2018 51х 6 ст20 7304318090;0
13827;GB/T 8162:2018 42х 5 ст20 7304318090;19
13829;GB/T 8162:2018 60х 5 ст20 7304318090;27
13832;GB/T 8162:2018 89х 5 ст20 7304318090;5
13835;ДСТУ 8939:2019 21х 2 ст20 7304318090;0
13837;ДСТУ 8939:2019 28х 2 ст20 7304318090;2
13839;ДСТУ 8939:2019 36х 8 ст20 7304318090;2
13841;ДСТУ 8939:2019 42х12 ст20 7304318090;3
13844;ДСТУ 8939:2019 89х 4 ст20 7304318090;6
13846;ДСТУ 8939:2019 32х 2.6 ст20 7304318090;0
13848;ДСТУ 8938:2019 299х16 ст20 7304398390;6
13850;ДСТУ 8938:2019 159х16 ст20 7304398290;2
13854;ДСТУ 8938:2019 194х30 ст45 7304398390;4
13857;GB/T 8162:2018 45х 8 ст20 7304318090;8
13863;GB/T 8162:2018 168х20 ст20 7304318090;6
13865;GB/T 8162:2018 83х14 ст20 7304318090;3
13867;GB/T 8162:2018 89х10 ст45 7304318090;4
13869;ДСТУ 8939:2019 63х14 ст20 7304318090;4
13874;ДСТУ 8939:2019 17х 2.5 ст20 7304318090;0
13877;ГОСТ 8732 159х 5 ст20 7304398290;31
13880;ДСТУ 8938:2019 219х 9 ст20 7304398390;3
13882;ДСТУ 8938:2019 299х30 ст20 7304398390;6
13885;Комплект для трансформування 11 G460(дод.секція  до контактора);2
13887;ДСТУ 8938:2019 76х16 ст45 7304398290;14
13890;GB/T 8162:2018 18х 5 ст20 7304318090;2
13893;GB/T 8162:2018 60х 3 ст20 7304318090;5
13895;GB/T 8162:2018 89х 6 ст20 7304318090;1
13899;GB/T 8162:2018 108х10 ст20 7304318090;0
13903;GB/T 8162:2018 180х 6 ст20 7304318090;3
13909;ДСТУ 8938:2019 152х18 ст20 7304398290;5
13920;ДСТУ 8938:2019 377х30 ст20 7304398390;4
13923;ДСТУ 8938:2019 245х35 ст20 7304398390;5
13925;ДСТУ 8938:2019 194х35 ст20 7304398390;5
13928;Лист гарячекатаний 8,00 х2000х6000 стS235J2 7208529900;18
13937;Затиск для мет. стрічки 32х57мм оцинкований;1
13939;Світильник пром.підвісний LED 200w 6400K;2
13941;Хомут чорний 7,6х370 (100шт);1
13943;Корпус модульний з кришкою під 1-2 авт/1/20;2
13946;ДСТУ 8939:2019 25х 2 ст20 7304318090;3
13948;ДСТУ 8939:2019 30х 6 ст20 7304318090;1
13950;ДСТУ 8939:2019 30х 5 ст20 7304318090;4
13953;GB/T 8162:2018 40х 1.5 ст20 7304318090;0
13956;GB/T 8162:2018 60х12 ст20 7304318090;14
13962;GB/T 8162:2018 38х 4 ст20 7304318090;19
13966;GB/T 8162:2018 48х 5 ст20 7304318090;0
