client_code
7830
4501
36
2692
3267
8166
4500
9047
58
8960
4976
4085
185
5122
5517
1164
3717
5055
1016
660
3960
9888
10272
1224
3816
10078
10108
5589
10339
9330
8105
7283
3268
9798
650
10328
4471
5633
10200
6328
2146
530
9772
8285
3917
7131
4666
7176
9373
10039
7980
10376
10415
5645
5438
1310
10161
1143
2396
10335
7191
5189
6958
6951
8670
4558
10003
9903
9843
4421
658
10249
3174
5499
11282
3940
11312
2106
4775
1486
11346
10154
9946
5554
3597
10256
7219
9650
7380
6007
9103
7015
6911
7237
6727
9914
3264
5420
3830
11193
1160
6459
6455
10370
3998
6383
822
9973
2102
7185
4520
7130
7971
1009
1161
3365
5827
7190
7227
4759
9448
7320
9892
1980
5975
5504
6352
2426
8920
8588
7097
2267
7864
500
9828
3689
10177
9490
3718
11128
7539
4820
6316
6878
4658
8391
5831
252
4575
721
10406
2657
8286
621
10055
5347
3655
5711
413
4077
5578
10105
10142
8513
3042
6157
9656
2237
5164
8950
3779
2812
6211
3891
2144
2950
5135
9985
818
4574
6375
3230
10087
9926
5986
4694
1549
4066
2624
2677
8948
5542
154
983
6602
9968
10391
6443
5032
11386
8902
2550
5893
8342
3979
4968
7720
2220
10168
8605
4943
10234
5448
6038
6668
5474
9265
3281
8393
5945
9786
1365
11250
9975
10332
6846
11162
144
10030
337
2585
3348
6989
9723
11280
4847
11455
4785
9267
1329
5944
9979
2200
8260
169
8940
4232
7404
11212
496
1282
3955
8489
11196
8702
3707
1722
8629
2033
11245
9976
5990
6189
7770
4734
4747
6417
3683
5280
9436
3639
4924
2221
427
11456
4057
6628
7911
6011
6943
288
9076
5700
2095
9917
9628
11220
3842
10136
851
5349
4302
128
4651
178
7756
3826
5955
5476
8206
11480
11289
4120
3036
5161
4478
7473
10061
5558
3033
5825
4509
8422
8220
9838
11370
9987
10152
8809
1214
4042
7050
4436
4202
7431
11420
11203
8591
7004
45
3607
1864
2350
9869
1026
5906
2843
11431
4344
11413
9215
5673
8305
152
5843
3027
6371
8874
8048
11171
590
9399
9826
9889
7480
10012
177
7917
8823
7887
7357
3109
9070
11228
6644
6469
5882
10424
3374
5328
7925
8378
3873
3778
8188
11464
1843
5753
6972
395
11226
11160
5192
10352
11477
254
11204
7364
2053
9708
9631
2083
7658
10334
249
8866
11279
7140
9908
11200
9687
1153
11363
7568
9769
11343
7164
11331
1240
4859
9864
11288
11132
7882
10226
2467
415
10411
10072
7642
9722
8059
9415
9854
3082
2183
10188
2719
10186
4224
2009
7277
10390
11374
6703
2694
2133
10235
10385
8448
11144
10199
9192
10242
2494
6298
8889
10017
5903
9342
11186
4304
1416
7128
11359
2240
6929
1360
9943
10202
10377
4255
1370
7621
7337
10348
648
5441
11348
6000
11519
489
10058
11150
6208
4268
10097
10073
11285
11269
10251
2548
9261
2560
2142
9382
8839
11246
8837
1960
4219
8396
4510
11243
6510
5699
11194
6480
7790
9788
28
11325
8817
10428
4462
3216
5232
5052
5129
11358
11300
6445
6793
8488
4742
11389
9994
10369
3159
9962
10189
11437
9583
1242
1645
2668
6356
3358
9896
9380
403
9260
3029
11482
10297
705
11425
9707
1209
10363
9796
2265
10111
508
10331
10067
1676
11287
9737
6369
3142
6364
9175
2303
7680
2825
8891
2167
5153
7884
10364
5475
11143
7610
10313
11216
10318
11183
7045
11458
6884
11381
8845
4957
3746
3695
9879
11295
9953
11225
4787
1169
3798
2989
981
11205
2016
9761
917
7594
9266
7095
10380
11517
10116
9999
7951
5154
9847
226
11488
11463
11239
3696
11365
8306
9839
2432
9866
10020
9921
7347
9134
2739
1516
2139
3068
11404
11254
11154
7456
607
11424
9793
10095
518
751
2575
84
2599
5816
10042
4644
8626
8554
3213
11432
2378
2814
9729
11286
6245
11255
10237
4615
6583
9890
9948
8898
10232
9621
6418
82
11407
11309
6786
8696
6842
7851
9990
3575
653
1691
11366
9145
11174
3085
6267
11525
3715
11469
5190
2564
493
7513
7087
10173
2736
3067
10103
7517
2693
7613
6324
10196
7538
8846
3367
6571
5926
7107
9662
10410
10054
9742
4330
1463
7403
11342
10057
11120
10092
9002
3432
9900
299
11198
11391
10238
11398
3032
10290
11461
11462
2504
11293
8526
9845
9936
10034
9651
10282
10400
10417
11273
2941
10224
4507
11500
11390
10284
10138
9941
10082
5105
2201
1754
3588
11189
10157
6088
10388
10350
11383
150
6303
5037
3008
9867
10383
9046
8516
11345
11434
11439
1662
7168
10004
10307
1413
1048
1021
10088
2186
167
5079
999
491
2705
11252
11392
11320
11297
11249
10416
10300
265
9831
11429
2293
10359
10330
11382
4879
1957
64
1767
11241
3573
3282
1405
10333
2939
10074
5334
1733
559
5000
10063
11473
7889
3663
8490
6535
9857
10273
2346
11501
11333
11168
11444
6820
11516
11301
4068
134
11442
7704
1745
1140
3667
1320
4346
10240
10396
11466
11317
2261
10219
11330
11400
11368
11126
11513
10372
11139
4041
5234
11258
11430
7396
3030
11491
2409
11188
11175
3339
9657
11496
10115
10308
452
8900
4053
34
8859
10321
10001
333
7358
11450
11270
11443
5073
9728
3024
10360
3294
1760
7417
11521
6001
7914
11388
4432
11197
10180
6183
11122
10163
3922
5112
11202
1680
4260
10241
11433
8895
11453
11479
4990
11504
9008
5637
9863
11159
11158
11179
8738
11232
11499
10159
9724
1975
10248
11201
6667
11369
1698
7135
11417
6845
11209
276
11268
11187
11156
11210
11214
10253
6673
2085
9611
11508
11321
11324
6449
10205
3317
11531
10351
11438
9835
11182
10086
2698
11130
5748
3865
11354
8703
11310
11306
4783
11229
9758
10257
9812
11338
9944
11340
11329
663
10150
7138
11379
6321
9320
11278
9910
11240
10412
11136
11468
11292
9787
11141
9696
6198
