client_code
4501
2692
36
3917
11282
10003
1164
530
8166
10415
660
4747
9047
6328
1224
12493
58
7980
11847
9914
7131
11128
10339
7237
6951
9798
427
185
635
3216
10335
11973
5055
5589
1016
12450
152
5554
1863
5438
8960
7219
9650
10328
1161
10108
1310
5504
12609
9330
4085
4837
11591
7971
10200
9903
10249
3683
5711
6157
4500
10177
658
10154
12559
4066
10391
5135
822
3365
5517
4658
11541
9490
3940
12725
10029
7948
3826
2146
3816
3979
2267
12694
3042
12764
9908
3264
11723
10039
7176
9979
1980
2396
7185
8105
1970
6352
851
3178
3960
12409
154
12557
12492
4820
11458
1009
12579
7191
1864
7283
10168
2812
9987
10256
9656
2085
3717
4462
6455
12508
9888
5827
4520
11343
7130
3036
2564
11279
12552
9968
8670
12468
5122
4304
5441
2861
8260
4421
5990
2227
7621
1160
11552
11909
5825
3639
11430
10072
5349
5164
7320
3873
11913
6189
7097
4077
10396
11979
9651
4436
8702
12853
6038
2095
4789
12723
8866
3281
496
11434
11359
8920
9380
8206
6371
9973
288
11196
8809
128
5347
11534
11477
650
1282
12837
8898
818
8950
1516
3267
3085
9826
8422
9917
6383
8874
500
7770
5448
7571
5558
5893
12027
144
12629
10078
12708
7015
6445
8179
10306
10142
4057
5032
1549
6369
4471
12286
4775
178
8948
8305
7402
4943
4694
10333
11246
12602
1351
2657
2950
3779
9828
4859
621
2426
1365
2221
4734
2548
506
8513
4968
12419
11171
10105
7004
6443
3268
12899
5328
10161
7473
5153
7756
9962
3230
3997
7045
11386
5267
9436
9869
5105
1745
11533
7190
2719
1260
8629
9265
2736
11871
413
6911
9399
3998
12546
12351
8448
11331
415
9946
3067
3174
6007
4742
11280
5499
8391
12329
3181
12918
9796
1026
5420
4924
2237
7613
2624
4196
12110
7882
7050
252
5906
169
12862
9839
12568
12601
11854
8817
11329
11295
3082
956
12472
12128
4574
12577
5955
6298
12856
10012
6208
2220
10030
3030
7164
113
10234
3348
6842
10332
11144
1153
11312
12185
2928
7227
12400
7337
12945
10320
9264
9215
254
7830
10376
11509
11205
10277
4268
3029
3239
10067
2102
11420
10042
8591
4783
3575
12448
10055
9724
5380
3718
7456
1329
11212
12427
12578
2698
2303
167
9845
4478
12744
12512
4042
9769
10385
5190
9985
1156
2106
249
12294
4232
10116
4976
12700
8490
11535
10318
3109
12659
6090
12026
12370
9793
2668
10034
9975
5903
2167
9926
8378
12543
71
9046
9415
11243
12731
3696
8306
12542
3027
648
5986
12355
11883
12911
2009
10264
8389
226
3033
5578
1676
7364
2016
10287
10202
9070
9943
6736
11432
9103
8554
2384
11244
12813
2139
7680
12903
10352
607
2467
9879
9261
4787
12186
11425
11868
2585
2677
10273
11162
2705
3588
6602
12646
10242
3689
11132
12382
7642
12943
7400
2939
12003
12561
8339
12603
11154
11953
7517
84
11516
395
12122
12651
6793
10180
5232
7951
9631
11365
12864
5280
10144
2100
12630
7357
11496
9761
4255
134
8839
12312
5945
6034
1754
6689
10232
9382
1662
1767
12794
8837
7396
114
11381
11450
12872
12362
2133
12418
5633
9708
12116
12622
1405
9266
12625
1360
12714
4510
10388
12175
7128
12841
45
6418
5944
5161
8895
9289
641
6183
12729
3213
4644
12759
5753
4651
11366
12786
10024
12589
6989
12762
4507
7851
6628
4302
12776
12749
2550
3798
8220
3159
12783
10074
11553
7277
7513
10334
12405
12896
12897
12887
10384
6727
12610
82
12608
12836
11225
9134
12172
12571
10377
7864
12348
3008
265
1957
8318
12806
12592
12564
11557
6198
10383
3367
7161
12649
12334
917
5831
7889
12742
7884
12890
9076
5052
12315
12807
2829
6578
6571
4330
10359
3955
2409
10082
7922
9976
11232
1320
12737
9628
590
6703
12920
7925
10186
12919
2995
6943
12761
3068
1843
663
2183
7135
4615
4879
8891
7087
12906
7168
12893
11785
3024
10199
12636
9890
1021
7404
11285
6356
2242
12781
10307
10173
12954
6583
10063
10020
6389
1733
2293
12772
2843
6113
12580
12658
213
7257
10238
12826
12051
12810
10136
6786
9128
11517
4003
10308
12721
12809
12067
4219
11531
11468
5474
12882
9831
11481
493
2346
3865
1143
1523
8489
10257
6417
11136
8048
8516
12915
12937
10297
12958
299
8059
9889
12736
4053
12804
455
12262
4453
12849
11791
11627
11324
1463
6547
12867
12031
11201
